Ref,CharDate,Character,CharNote,CDate,UDate,CName,UName
2036,"01/05/92 00:00:00",81,"Has a Aunt who lives in Wolverhampton and disapproves of her business move.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2037,"03/04/92 00:00:00",421,"Brian buys him for Debbie he paid £3,800","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2040,"04/15/92 00:00:00",39,"archaeologist's visits to The Church and excavations. Episode 10418 to 10814 See Church records for details of","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2041,"05/25/92 00:00:00",2,"Falls off gate and badly gashes her face. Night is hospital.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2042,"05/26/92 00:00:00",147,"First Heard episode: 10782 Age 11 yrs, so born 1981; cast:","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2043,"05/26/92 00:00:00",144,"First Heard episode: 10782.  Aged 9 years, but no birthdate","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2044,"07/16/92 00:00:00",93,"Ruth goes to see him re: cake co-op but returns calling him","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2045,"07/25/92 00:00:00",145,"Episode 10825: Established that Sarah, Robin Stokes' ex-wife","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2046,"08/04/92 00:00:00",104,"UNHEARD but mentioned in episode 10832:","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2049,"09/15/92 00:00:00",2,"Objects to going to nursery school.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2050,"09/24/92 00:00:00",148,"Tony Archer has left him in charge of the farm while he and","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2051,"09/24/92 00:00:00",10,"until she is 17. Kate got a caution from the police..She will have a record","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2052,"10/12/92 00:00:00",453,"Alistair is the senior partner at the Vetinary Surgery in Borchester","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2053,"10/20/92 00:00:00",26," Nelson is annoyed when Julia says she is off to to sell Julia's bed at auction to raise some much needed who came to visit Julia and with Lizzie and Nigel arranged millionaire ...thanks to Asty's scheming. Julia is not money.  Asty is part of a ring of people and after selling the bed Nelson tells Nigel that it was destined for a texas","02/10/99 00:00:00","04/20/07 12:05:39","DataEase","fishec50"
2054,"10/23/92 00:00:00",26,"London...with Asty.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2055,"11/18/92 00:00:00",111,"is educated rather than broad. First appearance: episode 10908.  New, young, go-ahead, action man GP.  Comes from Manchester. Northern accent which","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2056,"11/27/92 00:00:00",115,"Established that Maiden was involved with Asty in the deal","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2058,"12/31/92 00:00:00",95,"Unheard but Tony Archer teases John Archer about his new girlfriend","02/10/99 00:00:00","05/10/00 16:39:00","DataEase","fishec50"
2059,"01/07/93 00:00:00",146,"PETS: Old English Sheepdog called Patch: However Patch died corvids Episode: 10944 (See further episodes). of poisoning after she ate eggs which were put down to kill","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2060,"01/26/93 00:00:00",151,"Episode 10957: Established he is a farmer at Waterly Cross.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2061,"02/03/93 00:00:00",130,"Distingiushed looking. An only child","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2062,"02/17/93 00:00:00",21,"Daughter Philippa Rose Archer - known as PIP born at","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2063,"02/17/93 00:00:00",22,"Philippa Rose Archer ""known as Pip"" for future episodes.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2064,"02/17/93 00:00:00",21,"Borchester General Hospital: at 4.16pm weighing 8lbs half oz","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2065,"02/17/93 00:00:00",22,"Born on Wednesday 17th February 1993 weighing 8lbs & half oz at Borchester General Hospital - daughter to Ruth and David.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2066,"02/26/93 00:00:00",130,"Contracts are being drawn up - for Guy to buy The Estate.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2067,"03/23/93 00:00:00",135,"Lynda Snell is fed up with trying to get the villagers to","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2068,"03/26/93 00:00:00",135,"11,000 EPISODE: Anneka Rice is the special guest.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2070,"04/16/93 00:00:00",268,"Letter from his son Gwyn saying he had married Angela.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2071,"04/19/93 00:00:00",268,"village.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2072,"07/01/93 00:00:00",14,"est. that Ruth and David Archer call her MARJORIE.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2073,"07/15/93 00:00:00",3,"Peggy gives her jet earings they are antiques.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2074,"07/22/93 00:00:00",130,"Guy went to British boarding school and was in the army.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2075,"07/22/93 00:00:00",160,"They are officially organic. Betty tells Susan that they have heard from the Soil Assoc.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2076,"07/26/93 00:00:00",147,"Does not like Thunderbirds","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2077,"07/27/93 00:00:00",29,"George can't cook Yorkshire pudding.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2078,"08/02/93 00:00:00",146,"Est. is not a pacifist but hates the idea of glorfying war.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2079,"08/16/93 00:00:00",316,"New Bank Manager the replacement for Mr Stone very different extremely businesslike","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2080,"09/25/93 00:00:00",18,"Jill has a bus pass.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2081,"10/01/93 00:00:00",285,"with irrigation equipment, now provids pumps, filters etc. Simon's business is to do with water equipment; he started","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2082,"12/22/93 00:00:00",365,"One of the French visitors her husband is working on the Channel Tunnel, she is very slim but eats a lot.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2083,"01/01/94 00:00:00",306,"The Gardner at Lower Loxley.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2084,"01/07/94 00:00:00",51,"Emma is keen on school.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2085,"01/18/94 00:00:00",52,"drinks whisky. Takes sugar in tea","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2086,"05/23/94 00:00:00",146,"Pentecost is one of his favourite festivals","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2087,"06/01/94 00:00:00",129,"Boyfriend in New Zealand Duncan Gemmell.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2088,"06/07/94 00:00:00",119,"her enthusiasms are short lived.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2089,"06/07/94 00:00:00",126,"They have sit-on and ride mowers at L.L.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2090,"06/07/94 00:00:00",119,"They have sit on and ride lawn mowers at Lower Loxley.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2091,"06/07/94 00:00:00",81,"Usha  doesn't take sugar in Coffee.","02/10/99 00:00:00","10/03/00 10:18:36","DataEase","fishec50"
2092,"06/08/94 00:00:00",126,"Nigel's Birthday.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2093,"06/08/94 00:00:00",137,"makes brilliant egg and chips & not bad toad in the hole.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2094,"06/09/94 00:00:00",128,"Sherry trifle is his favourite.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2095,"06/13/94 00:00:00",163,"Mike is paid £120 per week by Brookfield.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2096,"06/15/94 00:00:00",17,"Married Mel without telling family","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2097,"06/17/94 00:00:00",15,"Got the highest grade in his year for workshop maintenance.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2098,"07/07/94 00:00:00",126,"a little overweight","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2099,"07/07/94 00:00:00",111,"Is messy.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2100,"07/13/94 00:00:00",126,"Is no good at cricket, even at prep school.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2102,"07/14/94 00:00:00",64,"Supplier Marcus Wyvern.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2103,"07/15/94 00:00:00",106,"Has a soft spot for the Bull","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2104,"07/18/94 00:00:00",14,"Est. takes milk in coffee.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2105,"07/20/94 00:00:00",15,"Doesn't like liver. He's dark in appearence. Hair Brown","02/10/99 00:00:00","02/27/02 16:16:47","DataEase","fishec50"
2107,"08/09/94 00:00:00",291,"Wilson over at Waterly Cross his farm is all set-aside now. Father was a stockman in Shropshire. Used to work for Eric Est. he does drink. him and has employed him for the odd couple of days. Took 3 years to buy his own tractor as he had a mortgage at out. Meets Richard for the first time. Nigel already knows had enough of the struggle so he ended up trying to buy her the same time.The woman he was living with decided she had","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2108,"08/19/94 00:00:00",300,"Captain of Darrington cricket team.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2109,"08/29/94 00:00:00",301,"His eldest's room has black curtains, black walls etc just like Kate's.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2110,"09/10/94 00:00:00",81,"Usha  doesn't drink.  - she moves into Blossom Hill Cottage.","02/10/99 00:00:00","10/03/00 10:18:17","DataEase","fishec50"
2111,"09/12/94 00:00:00",291,"Has a 150 horsepower tractor.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2112,"09/28/94 00:00:00",291,"Is handsome.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2113,"09/28/94 00:00:00",305,"See episode card for full details","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2114,"09/29/94 00:00:00",13,"Married Nigel.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2115,"11/08/94 00:00:00",143,"Likes skiing.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2116,"11/14/94 00:00:00",317,"Caroline was with Shula at the birth. Born today full name Daniel Mark Archer Hebden. 7lb 12oz.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2117,"12/19/94 00:00:00",323,"Sussex calf from his farm in Haywards Heath. Deep red colour A late wedding present from a friend of Nigel's. She is a","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2118,"12/19/94 00:00:00",322,"Soprano will sing the part of Zerlina.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2119,"12/22/94 00:00:00",326,"Director of the Opera at Lower Loxley.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2120,"12/22/94 00:00:00",324,"The singer who stays at Brookfield, very temperamental.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2121,"12/23/94 00:00:00",325,"The replacement singer.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2122,"01/01/95 00:00:00",13,"Car: Vauxhall Nova.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2123,"01/01/95 00:00:00",19,"Car: Landrover and Sierra.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2124,"01/01/95 00:00:00",18,"Car: Fiesta.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2125,"01/01/95 00:00:00",143,"Used to have a Red BMW but had to get rid of it.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2126,"01/01/95 00:00:00",21,"Car: Metro","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2127,"01/01/95 00:00:00",5,"Car: XR3","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2128,"01/01/95 00:00:00",146,"Car: Volvo Estate.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2129,"01/01/95 00:00:00",128,"Car: Station Wagon.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2132,"01/01/95 00:00:00",24,"Car: Escort Estate and Landrover.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2133,"01/01/95 00:00:00",28,"Car: Mini.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2134,"01/01/95 00:00:00",52,"Car: Cavalier.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2135,"01/01/95 00:00:00",90,"Car: Mini Clubman.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2136,"01/01/95 00:00:00",59,"Car: Allegro Estate.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2137,"01/10/95 00:00:00",329,"some point to point and said to jump well. Parctically white looks a bit like Desert Orchid. Has done","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2138,"01/26/95 00:00:00",291,"The ex-girlfriend was called Vicky and a dog called Dixie.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2139,"02/06/95 00:00:00",106,"Has an ex-wife and three children.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2140,"02/15/95 00:00:00",111,"Has a mother who phones him now and then.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2141,"02/20/95 00:00:00",338,"Wears glasses Shula's stand in while she is on maternity leave.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2142,"03/01/95 00:00:00",341,"Joe has his pocket watch. He was Joe's father's younger brother.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2143,"03/14/95 00:00:00",90,"All of Shula's embryos are used up. 1 of these reintroduced embryos subsequently became Daniel with Mark's sperm. 3 of these were put back in at the first would be healthy out of the 5. These are put back in her"" survived the freezing process and any unhealthy ones would be discarded: some disintegrate when they defrost. 2 or 3 (failed) attempt, leaving 5. These 5 were thawed for embryo (June 1994) Of these, only 8 actually fertilised when mixed Shula had 10 eggs extracted at the time of the first attempt transfer in Feb '94. Research note:""Not all would have","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2144,"04/06/95 00:00:00",164,"motor bike which he bought for himself, his mother worries about him. First heard 6.4.95 in the shop with his mother. He has a","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2145,"04/18/95 00:00:00",346,"Doing her N.N.E.B. course at collage.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2146,"05/19/95 00:00:00",130,"Used to live in Suffolk.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2147,"06/05/95 00:00:00",351,"trying to teach him the rules of cricket. This year Jean insisted that Neil had to learn to play boules. Tall chap, slightly balding. Last summer Neil spent ages","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2148,"06/12/95 00:00:00",352,"One of the racist thugs behind the attacks on Usha.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2149,"06/12/95 00:00:00",353,"One of the right-wing thugs who Roy fell in with.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2150,"07/11/95 00:00:00",130,"Has cousins in Wiltshire.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2151,"07/18/95 00:00:00",346,"Passed her N.N.E.B.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2152,"07/27/95 00:00:00",285,"His mother used to do flower arrangements for the church.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2153,"09/11/95 00:00:00",130,"Married Caroline Bone at Lower Loxley.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2155,"10/02/95 00:00:00",173,"Mollie Harris died.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2156,"10/05/95 00:00:00",352,"His name:- Bridges, bridge - span - Spanner.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2157,"10/16/95 00:00:00",364,"Usha is younger than Shiv. He's a bit of a gourmet.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
2158,"10/16/95 00:00:00",285,"Simon does not mix business with pleasure.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
