Ref,Storyline,Comments,CDate,UDate,CName,UName
1562,"Phoebe in danger",,"10/11/12 15:14:16","10/11/12 15:14:16","smitha49","smitha49"
1563,"Harry's love life",,"10/11/12 16:54:53","10/11/12 16:54:53","smitha49","smitha49"
1565,"Kirsty and Ifty",,"11/01/12 15:47:57","11/01/12 15:47:57","fishec50","fishec50"
1566,"Fallon and Rhys",,"11/02/12 11:44:48","11/02/12 11:44:48","fishec50","fishec50"
1567,"Jim at Borsetshire Life",,"11/02/12 12:07:38","11/02/12 12:07:38","fishec50","fishec50"
1568,"Nigel homeless",,"11/07/12 17:01:25","11/07/12 17:01:27","fishec50","fishec50"
1570,"Joe's teeth",,"11/08/12 12:12:23","11/08/12 12:12:23","fishec50","fishec50"
1573,"Fallon at Jaxx",,"11/09/12 11:09:26","11/09/12 11:09:26","fishec50","fishec50"
1574,"Jazzer at Jim's",,"11/09/12 11:09:46","11/09/12 11:09:46","fishec50","fishec50"
1575,"Bert's poems",,"11/09/12 12:26:01","11/09/12 12:26:21","fishec50","fishec50"
1576,"AE Keith Horrobin sentencing",,"11/13/12 10:16:47","11/13/12 10:16:48","smitha49","smitha49"
1578,"AE Loan Shark",,"11/13/12 10:26:47","11/13/12 10:26:47","smitha49","smitha49"
1579,"AE Donna Horrobin Financial Problems",,"11/13/12 14:00:09","11/13/12 14:00:09","smitha49","smitha49"
1580,"AE Keith in Prison",,"11/13/12 15:01:38","11/13/12 15:01:38","smitha49","smitha49"
1581,"AE Bert and Ivy Horrobin","Bert is building a tresllis in the back garden, in tribute to Ivy.","11/13/12 15:11:22","11/13/12 15:11:22","smitha49","smitha49"
1582,"AE Tracy's job at Loxley Barratt",,"11/13/12 15:21:48","11/13/12 15:21:48","smitha49","smitha49"
1583,"AE Donna and Clive",,"11/14/12 14:48:52","11/14/12 14:48:52","SmithA49","SmithA49"
1584,"John and Janet",,"11/15/12 14:54:12","11/15/12 14:54:12","fishec50","fishec50"
1586,"Pip splashes her cash",,"11/19/12 13:00:04","11/19/12 13:00:04","fishec50","fishec50"
1587,"Lilian at The Riding Stables",,"11/19/12 15:45:46","11/19/12 15:45:46","fishec50","fishec50"
1588,"Iftikar's Tuition",,"11/20/12 12:43:54","11/20/12 12:43:54","wardm09","wardm09"
1589,"Josh and the hens",,"12/04/12 12:20:31","12/04/12 12:20:31","WardM09","WardM09"
1590,"Keep Fit",,"12/06/12 15:57:19","12/06/12 15:57:19","fishec50","fishec50"
1591,"Nelson's Antique Shop",,"12/06/12 16:18:31","12/06/12 16:18:31","fishec50","fishec50"
1439,"Production - Christmas Around the World 2011","A cabaret-style evening, with Christmas food from around the world served between acts.","10/12/11 15:47:32","11/29/11 11:51:40","fishec50","fishec50"
1593,"Death of Bob Pullen",,"01/14/13 11:40:05","01/14/13 11:40:05","fishec50","fishec50"
1594,"Clive and Donna",,"01/14/13 14:54:52","01/14/13 14:54:52","fishec50","fishec50"
1595,"Elizabeth and Ifty",,"01/14/13 15:09:22","01/14/13 15:09:22","fishec50","fishec50"
1596,"Peggy and Jack Archer",,"01/18/13 11:48:45","01/18/13 11:48:45","fishec50","fishec50"
1597,"Rob the herd manager",,"01/21/13 15:18:34","01/21/13 15:18:34","wardm09","wardm09"
1599,"Helen and Emma's friendship",,"02/01/13 11:31:39","02/01/13 11:31:39","fishec50","fishec50"
1600,"Ed and Jazzer sheep shearing",,"02/01/13 12:53:04","02/01/13 12:53:04","fishec50","fishec50"
1602,"Ed and Emma at Ambridge View",,"02/22/13 14:23:32","02/22/13 14:23:32","fishec50","fishec50"
1604,"Daniel's gap year",,"02/22/13 16:31:29","02/22/13 16:31:29","fishec50","fishec50"
1606,"Dog fight",,"03/05/13 17:11:26","03/05/13 17:11:26","fishec50","fishec50"
1607,"Bridge Farm Dairy Herd",,"03/14/13 16:26:34","03/14/13 16:26:34","fishec50","fishec50"
1608,"Lynx",,"03/18/13 15:11:57","03/18/13 15:11:57","fishec50","fishec50"
1610,"Helen and Jonathan",,"04/15/13 15:40:57","04/15/13 15:40:57","fishec50","fishec50"
1611,"Borsetshire Agricultural show",,"04/17/13 15:34:36","04/17/13 15:34:36","fishec50","fishec50"
1612,"plane crash",,"04/17/13 16:24:02","04/17/13 16:24:02","fishec50","fishec50"
1613,"Clarrie at The Bull",,"04/24/13 11:44:33","04/24/13 11:44:33","fishec50","fishec50"
1614,"Songs of Praise",,"04/24/13 15:36:13","04/24/13 15:36:13","fishec50","fishec50"
1615,"Shula and Ben",,"04/25/13 17:08:55","04/25/13 17:08:55","fishec50","fishec50"
1616,"Elona and Darrell",,"04/30/13 12:18:47","04/30/13 12:18:47","fishec50","fishec50"
1618,"Pip's car",,"04/30/13 15:42:23","04/30/13 15:42:23","fishec50","fishec50"
1619,"Queen's Coronation",,"05/02/13 16:59:39","05/02/13 16:59:45","fishec50","fishec50"
1620,"Home Help",,"06/14/13 16:54:59","06/14/13 16:54:59","fishec50","fishec50"
1621,"Christine and Jim's friendship",,"06/19/13 16:29:29","06/19/13 16:29:29","fishec50","fishec50"
1622,"Pip's work placement",,"06/20/13 16:37:36","06/20/13 16:37:36","fishec50","fishec50"
1623,"Matt's offshore funds",,"06/26/13 15:55:19","06/26/13 15:55:21","smitha49","smitha49"
1624,"Brenda romance",,"06/26/13 15:59:24","06/26/13 15:59:24","smitha49","smitha49"
1626,"Brenda at Willow Farm",,"07/12/13 16:17:30","07/12/13 16:17:30","fishec50","fishec50"
1629,"Brenda after Tom",,"07/19/13 15:11:56","07/19/13 15:11:56","fishec50","fishec50"
1630,"Caroline has shingles",,"08/20/13 14:58:07","08/20/13 14:58:07","wardm09","wardm09"
1632,"Kenton and Jolene's wedding",,"08/30/13 14:24:37","08/30/13 14:24:37","fishec50","fishec50"
1633,"Baz the dog",,"09/10/13 17:03:32","09/10/13 17:03:33","fishec50","fishec50"
1634,"Jill's pregnancies",,"09/11/13 10:41:35","09/11/13 10:41:35","fishec50","fishec50"
1635,"Grey Gables temporary manager",,"09/11/13 12:17:28","10/09/13 15:32:25","fishec50","fishec50"
1636,"Matt in Russia","Story coverd in Ambridge extra","09/12/13 14:33:36","09/12/13 14:33:36","fishec50","fishec50"
1638,"Susan's 50th",,"11/08/13 16:44:32","11/08/13 16:44:32","fishec50","fishec50"
1640,"Production - Xmas play 2013 Robin Hood",,"11/26/13 09:55:57","11/26/13 09:55:57","fishec50","fishec50"
1641,"Poppy Grundy's childhood",,"11/26/13 16:03:54","11/26/13 16:03:54","fishec50","fishec50"
1642,"Neospora",,"11/26/13 17:30:52","11/26/13 17:30:52","fishec50","fishec50"
1425,"James and Leonie's book: A Little Bit of Heaven","A Little Bit of Heaven - A Year in an English Village","08/16/11 15:07:15","11/29/11 16:25:59","fishec50","fishec50"
1643,"Lilian's pregnancy",,"11/29/13 16:49:04","11/29/13 16:49:42","fishec50","fishec50"
1644,"Jill has eye problems",,"12/20/13 17:11:07","12/20/13 17:11:07","wardm09","wardm09"
1146,"Production - Christmas Concert 07",,"12/11/07 15:01:50","01/05/12 16:56:21","fishec50","fishec50"
1463,"Sid and Kathy's breakup and makeup",,"12/01/11 12:24:47","12/01/11 12:42:17","fishec50","fishec50"
256,"Brookfield dairy herd","For problems in 2012 also see: Slurry Leak","05/05/99 10:26:04","01/10/12 14:26:46","fishec50","fishec50"
1441,"Tom Archer's Ready Meals and Borsetshire Sausages","Always worth checking the word ""sausages"" as there are several storylines that cover both John's and Tom’s pigs.","10/12/11 16:52:11","08/28/13 11:28:12","fishec50","fishec50"
1419,"Chris Carter buys the business",,"07/15/11 16:44:11","02/14/12 14:14:53","fishec50","fishec50"
748,"Open Gardens","2011 - See Britian in Bloom","04/11/03 14:36:55","02/23/12 11:47:51","fishec50","fishec50"
1476,"Tony's Heart Attack",,"01/20/12 17:02:09","03/02/12 16:07:25","fishec50","fishec50"
1467,"Slurry Leak at Brookfield","Also see: Brookfield dairy herd","12/19/11 15:11:37","07/25/13 10:32:07","fishec50","fishec50"
1487,"Bridge Farm the Next Generation","This storyline covers Tony’s recovery and the change in status his heart attack provoked - 
See Tony's heart attack","04/13/12 12:05:44","04/13/12 14:31:07","fishec50","fishec50"
859,"Eddie's garden ornaments","Also see Eddie's odd jobs","07/02/04 10:28:09","04/18/12 15:05:39","fishec50","fishec50"
1330,"Alice and Chris at their cottage",,"12/10/10 10:06:20","04/20/12 14:46:39","wardm09","fishec50"
597,"Nigel and Elizabeth at Lower Loxley",,"08/24/01 17:18:20","05/08/12 11:53:44","fishec50","fishec50"
33,"Coronation","Walter Gabriel decided to hold a coronation party at his farm, and had a building wired for Mrs P’s television set, which she bought from a Borchester store. He confided to Jack Archer that he was growing very fond of Mrs P and his affection seemed to be returned when Mrs P gave up her ticket to watch the coronation in London so that she could attend his party","02/11/99 00:00:00","05/03/12 12:22:45","DataEase","fishec50"
1499,"Adam's attackers go after David","See Adam's Assault","05/14/12 14:55:59","05/14/12 16:13:13","fishec50","fishec50"
1490,"Adam's Assault","See Adam's attackers go after David","04/20/12 16:01:51","05/14/12 16:13:26","fishec50","fishec50"
1173,"Open Farm Sunday",,"05/15/08 10:17:09","06/15/12 16:57:35","fishec50","fishec50"
1462,"Pat and Tony Money Problems",,"11/30/11 16:54:55","08/14/12 11:38:11","fishec50","fishec50"
1538,"Phoebe's return from South Africa",,"09/06/12 09:46:37","09/06/12 14:22:26","smitha49","smitha49"
580,"Ed at Grange Farm","Note: In 2009 - Oliver’s figures will be roughly as follows:
Land rental: reduced rate of £50 per acre (incl. buildings) for 50 acres = £2.5K PA 
Cows: 36 cows at £800, to be paid back over 8 years = £3.6K PA
Equipment: gifted to Ed
Bottling plant: Sold to Mike for his business, subject to the rest of the deal
So Ed will have to find just over £6K per year for the tenancy.","05/22/01 17:42:11","10/04/12 15:54:52","fishec50","fishec50"
1536,"Johan the ladies' man",,"09/04/12 11:34:10","10/02/12 16:25:12","SmithA49","fishec50"
1524,"Kate's affair with Johan Le Roux",,"08/24/12 12:40:42","10/29/12 14:59:15","SmithA49","fishec50"
1521,"Keith Horrobin sentencing",,"08/23/12 11:19:15","10/02/12 16:25:57","SmithA49","fishec50"
1507,"Lucas new job in Durban","Lucas is frustrated to be left behind in his career - angry on the phone as Kate and Phoebe return from shopping in a happy mood. Lucas is fed up with watching collagues grab the best commissions (journalism) . Agitated, he asks kate to get him a drink of whiskey and fetch his wrist watch. Lucas complains about his employer. Kate sees how angry Lucas is and persuades Phoebe to go out and meet her friends at the mall.","06/19/12 17:11:47","10/02/12 16:26:28","smitha49","fishec50"
1525,"Madikane move to Durban",,"08/24/12 12:41:13","10/02/12 16:26:41","SmithA49","fishec50"
1537,"Michael meets Johan Le Roux","Michael bumps into Kate at college and says he has met her colleague Johan.","09/05/12 09:51:26","10/02/12 16:26:56","SmithA49","fishec50"
1529,"Michael warns Johan off from Kate",,"08/24/12 12:43:14","10/02/12 16:27:13","SmithA49","fishec50"
1531,"Kate's affair with Johan",,"09/04/12 11:30:40","10/02/12 16:25:20","SmithA49","fishec50"
361,"Kate's departure",,"11/11/99 17:04:46","10/02/12 16:25:42","FISHEC50","fishec50"
1509,"Lucas decides to accept new job",,"06/19/12 17:23:07","10/02/12 16:26:06","smitha49","fishec50"
1515,"Lucas job interview - Durban job","Lucs anxious but looking forward to doing a good interview.","07/05/12 15:34:49","10/02/12 16:26:21","smitha49","fishec50"
1506,"Lucas's new job",,"06/19/12 17:10:52","10/02/12 16:26:35","smitha49","fishec50"
1535,"Michael invites Johan to dinner",,"09/04/12 11:33:32","10/02/12 16:26:49","SmithA49","fishec50"
1534,"Michael warns Johan away from Kate",,"09/04/12 11:33:06","10/02/12 16:27:07","SmithA49","fishec50"
1505,"Phoebe and Kate enjoying Johannesburg","Phobe and Kate walk and eat ice cream, whilst shopping in town (Melville)
Kate and Phoebe race home with Sipho.","06/19/12 17:05:52","10/02/12 16:27:19","smitha49","fishec50"
1510,"Phoebe approached by man in street","Creepy, friendly local man invites Phoebe to a party. Phoebe declines and says she's meeting her friends. Phoebe calls over to her friend Mandisa.","06/19/12 17:24:28","10/02/12 16:27:25","smitha49","fishec50"
1527,"Phoebe extended stay in South Africa",,"08/24/12 12:42:10","10/02/12 16:27:38","SmithA49","fishec50"
1302,"Amside Properties","See also
Borchester Market
Borchester Land
The Walters’ house","07/30/10 16:15:53","10/04/12 18:25:32","fishec50","fishec50"
1526,"Phoebe camping trip to The Cape",,"08/24/12 12:41:44","10/02/12 16:27:31","SmithA49","fishec50"
1569,"Production - An Elizabethan Christmas","Shakespearean lollipops","11/08/12 09:58:43","11/16/12 12:25:56","fishec50","fishec50"
1585,"James's car accident",,"11/16/12 16:57:32","11/19/12 14:39:34","fishec50","fishec50"
1336,"Jazzer homeless","Jazzer is homeless twice the first time he moves in the Harry but when Harry leaves Ambridge Jazzer cannot afford the flat and has to find somewhere else","01/06/11 15:36:28","11/01/12 14:20:04","fishec50","fishec50"
1577,"AE Donna Horrobin financial problems",,"11/13/12 10:25:35","11/13/12 10:25:40","smitha49","smitha49"
522,"Church organ fund",,"01/16/01 17:13:38","12/03/12 15:30:10","fishec50","fishec50"
462,"Archers Antiquities",,"07/13/00 11:16:13","12/06/12 16:17:47","fishec50","fishec50"
1572,"Lower Loxley Alterations 2013",,"11/08/12 15:43:08","01/08/13 14:31:26","fishec50","fishec50"
1598,"Beth Tucker's babyhood","Mike and Vicky's daughter was born on 16/1/2013 with Down’s syndrome","01/31/13 11:12:25","02/11/13 12:55:41","fishec50","fishec50"
1571,"Pip at Felpersham university",,"11/08/12 12:39:42","01/31/13 14:59:34","fishec50","fishec50"
152,"Josh Archer's childhood",,"02/11/99 00:00:00","02/01/13 11:34:59","DataEase","fishec50"
1289,"Lilian and Matt's half brother Paul","Also see Lilian and Paul","05/13/10 12:44:30","02/11/13 16:41:54","fishec50","fishec50"
1356,"Death of Nigel Pargetter","The Will: Nigel set up an ‘immediate post-death interest trust’. That the right of occupation of the hall will be with Elizabeth, and the income of the trust during her lifetime. But under the terms of the will, Nigel directed his trustees that the estate will effectively pass to Freddie.  Lily will receive monetary assets at the appropriate time. Because Elizabeth’s got a life interest, there will be no inheritance tax on Nigel's death,  ultimately the assets will go as Nigel intended. For tax purposes that’s treated as if it’s a lifetime gift effectively from Elizabeth, and as long as she lives a further 7 years - then that will also avoid inheritance tax. This is perfectly legitimate tax planning.  If Elizabeth dies: Nigel left a letter of wishes with the trustees and the intention is for the trustees to use their discretion to make a transfer (effectively a gift) from the trust to Freddie and to Lily when they think the time’s right. Not when they’re children, but in 10 or 15 years' time.  (not on air).","01/27/11 14:48:00","10/09/13 12:37:58","fishec50","fishec50"
1601,"Bridge Farm Veg Box scheme","Tom is milking Sunday, Wednesday and Friday -
Wednesday  Veg boxes - 
Monday and Thursday: Sausages","02/07/13 15:29:28","02/07/13 15:38:44","fishec50","fishec50"
352,"Christine and Paul",,"10/15/99 12:25:29","02/18/13 10:05:51","fishec50","fishec50"
410,"Daniel's Adoption",,"03/08/00 15:11:53","02/20/13 10:10:30","fishec50","fishec50"
471,"David's Dutch trip","David’s Dutch farm is in the northern part of Holland between Amsterdam and Dan Helder, only about 13 miles north of Amsterdam, in the Purmerend area. Very flat land with canals and dykes to drain it. David gets his keep free plus a generous pocket money. It’s a small farm by British standards 150 acres with a herd of 80 pedigree Friesians and a flock of Texel sheep. The only labour is the father and his son, and a student (David) The son was at Cirencester on a short course where he got friendly with a friend of David’s hence the invitation","08/07/00 09:57:56","02/22/13 13:21:08","fishec50","fishec50"
1555,"Ed and Emma financial difficulties",,"09/18/12 15:57:15","02/28/13 12:06:52","fishec50","fishec50"
1592,"Death of Wolfgang the llama",,"01/07/13 16:55:36","04/04/13 11:32:04","fishec50","fishec50"
536,"Church","Sunday service morning","02/01/01 12:10:24","04/05/13 10:43:56","fishec50","fishec50"
1603,"Alice's Canadian Job","See Christopher's accident","02/22/13 14:41:22","04/09/13 10:23:20","fishec50","fishec50"
1609,"Christopher's accident","see Alice's Canadian Job","03/27/13 14:15:19","04/09/13 10:23:53","wardm09","fishec50"
29,"Clarrie at Bridge Farm",,"02/11/99 00:00:00","04/24/13 11:45:32","DataEase","fishec50"
1564,"Lilian and Paul","See: Lilian and Matt : Lilian and Matt's half brother:","10/23/12 17:11:33","06/13/13 12:07:25","fishec50","fishec50"
504,"Tom's two-timing","This is a Tom Archer story","10/16/00 12:15:47","06/10/13 12:36:32","fishec50","fishec50"
1039,"Hayley and Neil's hens","See Josh and the hens","07/27/06 11:00:45","06/13/13 16:35:26","fishec50","fishec50"
1470,"Tom Forrest and Pru",,"01/12/12 10:33:45","06/10/13 15:48:09","wards50","fishec50"
1210,"Flower Festivals at St. Stephens",,"02/17/09 10:40:04","07/04/13 16:19:02","fishec50","fishec50"
1349,"Production - panto 1999 Robin Hood","Full title: Robin Hood and the Babes in the Wood","01/17/11 14:30:52","07/12/13 13:02:53","fishec50","fishec50"
1617,"Nic, George and the church",,"04/30/13 15:38:34","07/30/13 12:09:19","fishec50","fishec50"
1513,"Nic's Pregnancy","Nic's third baby her first child with William","06/20/12 17:26:44","09/11/13 10:25:19","fishec50","fishec50"
1627,"Helen and Rob","At the start of their relationship Rob is married to Jess so Helen lies to her parents whenever she asks them to babysit. Pat and Tony don't like Rob because his farming views are very different to theirs and because they fell he is manipulative - Especially  when it comes to both of their children","07/16/13 16:47:56","10/01/13 15:07:25","fishec50","fishec50"
1637,"Joe's tumble at Grey Gables the repercussions",,"11/08/13 14:55:36","11/21/13 14:15:57","fishec50","fishec50"
1628,"Darrell down and out in Ambridge and Borchester",,"07/16/13 17:06:55","11/21/13 14:20:48","fishec50","fishec50"
1631,"Kathy quits the golf club","Also see Kath at the golf club","08/29/13 12:22:20","11/21/13 14:44:25","fishec50","fishec50"
1639,"Kathy at the golf club","Also see Kathy quits the golf club","11/21/13 14:37:23","11/21/13 14:44:36","fishec50","fishec50"
1100,"Kathy at Grey Gables","Kathy was running the health club when in 1994 Caroline had her accident - see Caroline's head injury. While Caroline was recuperating Kathy took over the hotel manager's job. Once Caroline was recovering and able to do some part-time work Kathy became her assistant. Then is September 1994 Jack made her Caroline's assistant manager. But the more Caroline improved the less Kathy had to do. In December 1994 Kathy became pregnant - see Kathy's pregnancy. After Jamie was born she decided not to return to Grey Gables. 
In 2013 Jack had retired and Caroline and Oliver had bought Grey Gables. The Health Club manager had left and Kathy was out of work so Caroline asked her to return but the Health Club was only a temporary post as Kathy had developed her skills and would now expect a more important post.","04/19/07 15:47:57","11/27/13 12:56:39","fishec50","fishec50"
346,"Tom and Kirsty","Tom and Kirsty were college sweethearts but in 2005 Tom ended their relationship. Tom had been spending time with supermarket buyer Tamsin and Kirsty had turned to Sam for comfort.
In 2013 their love was rekindled","10/06/99 10:37:16","11/29/13 12:42:32","fishec50","fishec50"
