,Scene 6,Int. Vicarage. Early Evening.,"Dorothea tells Ralph she is going to the Pankhurst pre-talk meeting after all. Ralph is surprised and tries to object but Dorothea maintains he is right, she has been abandoning Isabel too much to all the work. Tonight of all nights she feels she should be there to help out. Ralph tries to suggest he was not being serious about Isabel feeling abandoned, that Isabel is managing very well— Dorothea says knowingly that sheês sure Isabel is managing very well indeed but— she (Dorothea) is going tonight, with or without Ralph.","Dorothea, Ralph"
,Scene 7,Ext. Town Hall. Evening,"Hillary and Gabriel wait a little nervously for Pankhurst who is late. Gabriel says this is typical, a typical woman, canêt even be on time for her own talk.","Hillary, Gabriel"
,Scene 8,,"Florrie brings Kitty in and shows her her own wedding dress. Kitty can wear this for her wedding. Kitty is emotional. Florrie says she has another little something here— some brandy— for medicinal and special occasions only. Florrie goes to call Esme from the other room and tells Kitty ÇThat Pankhurst woman can have all the equality she wants but weêve got more than enough of it here, so letês drink a toast to you and Victor and your wedding and your little baby to be, and to us.. to us womenê. And she calls Esme again. Kitty tells her Mum how much she loves her. Florrie tells her to keep that dress safe for her sister when sheês getting wed.","Florrie, Kitty, Esme"
,Scene 9,Int. Town Hall. Evening,"Gabriel/Isabel/Ralph/Dorothea (and Lillian though we donêt have the actor) are being  introduced to Pankhurst by Hillary. Pankhurst is polite and deferential... ÇA pleasant tripê, ÇTerrible timesê, ÇDelayed by the trainsê etc etc. But Pankhurst gives all her attention to praising Dorotheaês/Isabelês/ refugee work, how difficult it must be for Dorothea being the Vicarês wife as well, all those onerous duties, and sheês taken on a child now! Itês that kind of work that will make all the difference to the cause! ","Gabriel, Isabel, Ralph, Dorothea, Pankhurst"
,,,"The men can hardly get a word in. As Pankhurst moves away Gabriel comments disparagingly, the men generally agree with his sentiments. They women  comment on how small and gentle and quiet-spoken Pankhurst is for someone with such a fearsome reputation.",
,,,"Hillary moves up to introduce Pankhurst. She launches into a brilliantly rousing jingoistic speech (Ref Emmiline Pankhurst by Paula Bartley for samples of speeches she gave on this tour) and has the audience in her hands from the off, winning rounds of  applause. Gabriel can only stutter ÇMy Godê and Ralph echo his sentiments with ÇIndeed, Indeed, My— God.ê",
29-Sep,Monday ,,,
,Scene 1,Wilson Household,Kitty is trying on her wedding dress and itês a squeeze. Itês borrowed from another girl. Another girl who wasnêt nearly so far gone as Kitty. Florrie is trying to work out how to put another panel into the bodice so that Kitty can still breathe. Florrie sends Adam to the Church with a message for the Vicar.,"Kitty, Florrie, Adam"
,Scene 2,Church,Adam delivers the message. The Reverend Winwood tells Adam that there will be a storm on Thursday so they must both be careful that they donêt get hit by lightning.  This gives Adam an idea. Will there definitely be lightening then? The Reverend says he doesnêt know. That he was only joking and perhaps he shouldnêt joke about such things. Since there was nothing funny about it the first time around.  ,"Adam, Ralph"
,Scene3,Wilson Household,Kitty wants to wear a black arm band with her wedding dress. A black armband for Dieter. Florrie says she canêt. That this is ridiculous. What will anyone think of a woman in a wedding dress with a black armband. This is a wedding not a funeral and besides itês men who wear arm bands not women. Victor calls at the house and is told he canêt see the dress as itês bad luck. Kitty doesnêt think it will make much difference.,"Kitty, Florrie, Victor"
,Scene 4,The Leas,Victor and Kitty go for a walk along the seafront. Victor says that he knows she doesnêt love him but does she think that she might in the end change her mind?,"Victor, Kitty"
,Scene 5, Folkestone streets,On his way home Adam meets Jessie. Tells her he has worked out how to fix everything for once and for all. Jessie wants to know what he means but he wonêt tell her.,"Adam, Jessie"
30-Sep,Tuesday ,,,
,Scene 1-3,Streets of  Folkestone,Hillary discovers that someone has written ÇDeutshland Uber Alliesê in the middle of town. The effects of this act are causing a near riot. Who has written this?  Was it some misguided attempt to whip up patriotism? Hillary gets it cleaned up before a near riot breaks out be. All of which Adam and Jessie are witness to. And Adam still wonêt tell her how he plans to fix everything for once and for all.,"Hillary, Adam, Jessie"
,Scene 4,Grand Hotel,At a special afternoon tea organised by the well off Belgians Dorothea is thanked and honoured. She is very happy to be so recognised. And even Ralph can see how different she is. How she shines with purpose. ,"Belgian, Dorothea, Ralph"
,Scene 5,,Dorothea returns home to Mathieu who hugs her and hugs her. Dorothea tells Ralph she has never been happier in her life. ,"Dorothea, Ralph"
October,Wednesday ,,,
,Scene 1,Graham household,We see Isabel taking care of her father Councillor Graham. He has heard about the graffiti and heês most disturbed. He wants to go out onto the streets and knock all their heads together. Knock whoês heads together? Asks Isabel. All of them says Councillor Graham.  Hillary calls at the house to see how Graham is doing. Isabel asks Hillary if he will stay with the Councillor while she goes for a walk. She goes out. Down to the sea. Goes to the pier. A soldier tries to talk to her. To chat her up. She goes along with it. Perhaps she even kisses him. Miss Graham kissing a common soldier on the pier for all to see. Kissing the soldier is not like kissing Reverend Winwood.,"Isabel, Gabriel, Hillary"
,Scene 2,Graham household.,Isabel comes home and tells her father that they are going out tonight. They are going to the theatre. ,"Isabel, Gabriel"
,Scene 3,Theatre,Isabel and Ralph are each sat in a box on opposite sides of the auditorium. Dorothea sees that Ralph isnêt watching the show. Heês watching Isabel. Isabel catches him looking at her and she smiles. ,"Isabel, Ralph, Dorothea, Gabriel"
,Scene 4 ,Streets of Folkestone,On the walk home Dorothea tells Ralph that she knows. She knows that he loves Isabel. Ralph denies it.,"Dorothea, Ralph"
,Scene 5,Vicarage.,Dorothea goes to check on a sleeping Mathieu. She finds Marieke lying beside Mathieu holding him tight.,"Dorothea, "
02-Oct,Thursday ,,,
,Scene 1,Wilson Household,Terrible stormy day for a wedding. Adam asks anyone who will listen whether there will be more lightening today. Esme tells Kitty that she doesnêt have to marry Victor. Kitty tells Esme not to be so stupid. Of course she has to marry Victor. What is she going to do? End up in the workhouse? But Kitty wants to wear something black for Dieter. So she wears black stockings. ,"Adam, Esme, Kitty"
,Scene2,Church,Victor places ring on Kittyês hand. She bursts into tear. Florrie says to everyone _ donêt worry _ theyêre tears of joy. No one is convinced. Least of all Victor. At the end of the ceremony Adam slips away and climbs the bell tower. ,"Victor, Kitty, Florrie, Adam"
,Scene 3,Bell Tower. ,On exiting the church Kitty screams when she spots Adam at the top of the bell tower. Rev Winwood hurries up the steps of the tower. What is Adam doing? Adam says he is trying to get hit by lightning. Adam is trying to swap himself for Sam. Ralph thinks this is a noble idea but somewhat flawed.,"Kitty, Adam, Ralph"
,,,Ralph and Adam remain at the top of the bell tower for some time. The Vicar admits to Adam that he lied. That the Vicar did kiss Miss Graham and that heês in a mess and doesnêt know what to do. That it was the best kiss of his life. And Adam says well at least you didnêt start the war. What is Adam talking about? We and the Reverend find out that what haunts Adam is the idea that inside the parcel was a gun. The very gun that shot the Archduke Ferdinand. That this how Adam thinks he started the war. Ralph happily explains that the parcel was unlikely to be a gun and even if it was a gun it wasnêt the one that shot the Archduke because he was shot by Serbians not Germans. They stay sitting. Watching the rain.,
03-Oct,Friday ,,,
,Scene 1,Grand Hotel,An awkward morning after for Kitty and Victor in their hotel room. It is strange for Kitty to wake up in the hotel. The hotel where Dieter worked. She feels like a fraud. Or a lady pretending to be grand. Victor says that when his Aunt Phyllis dies they will be able to stay in hotels like this again. That they will be quite well off in fact and wonêt that be something?  Victor hopes that they can be like a real married couple one day. Kitty says of course. Victor understands that she is pregnant. But after the baby. When the baby is born. It will be different then wonêt it. ,"Kitty, Victor"
